symbol,name,exchange,asset_class,status,tradable,fractionable,shortable,marginable,easy_to_borrow
OPCH,"Option Care Health, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
OPEN,Opendoor Technologies Inc Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
OPK,"OPKO Health, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
OPRA,Opera Limited American Depositary Shares,NASDAQ,us_equity,active,True,True,True,True,True
OPRT,Oportun Financial Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
OPRX,OptimizeRx Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
ORGO,Organogenesis Holdings Inc. Class A Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
ORIC,"Oric Pharmaceuticals, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
ORKA,"Oruka Therapeutics, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
ORLY,"O'Reilly Automotive, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
ORMP,Oramed Pharmaceuticals Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
OS,"OneStream, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
OSBC,"Old Second Bancorp, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
OSIS,"OSI Systems, Inc. Common Stock (DE)",NASDAQ,us_equity,active,True,True,True,True,True
OSPN,OneSpan Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
OSS,"One Stop Systems, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
OSUR,"OraSure Technologies, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
OSW,OneSpaWorld Holdings Limited Common Shares,NASDAQ,us_equity,active,True,True,True,True,True
OTEX,Open Text Corporation Common Shares,NASDAQ,us_equity,active,True,True,True,True,True
OTTR,Otter Tail Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
OUST,"Ouster, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
OXLC,Oxford Lane Capital Corp. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
OXSQ,Oxford Square Capital Corp. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
OZK,Bank OZK Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PAA,"Plains All American Pipeline, L.P. Common Units representing Limited Partner Interests",NASDAQ,us_equity,active,True,True,True,True,True
PACB,"Pacific Biosciences of California, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PAGP,"Plains GP Holdings, L.P. Class A Units representing Limited Partner Interests",NASDAQ,us_equity,active,True,True,True,True,True
PAHC,Phibro Animal Health Corporation Class A Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PAMT,PAMT CORP Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PANL,Pangaea Logistics Solutions Ltd. Common Shares,NASDAQ,us_equity,active,True,True,True,True,True
PANW,"Palo Alto Networks, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PATK,"Patrick Industries, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PAX,Patria Investments Limited Class A Common Shares,NASDAQ,us_equity,active,True,True,True,True,True
PAYO,Payoneer Global Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PAYS,"Paysign, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PAYX,"Paychex, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PBYI,Puma Biotechnology Inc Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PCAR,PACCAR Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PCH,PotlatchDeltic Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PCRX,"Pacira BioSciences, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PCT,"PureCycle Technologies, Inc. Common stock",NASDAQ,us_equity,active,True,True,True,True,True
PCTY,Paylocity Holding Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PCVX,"Vaxcyte, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PCYO,Pure Cycle Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PDBC,Invesco Actively Managed Exch-Traded Commodity Fd Tr Invesco Optimum Yield Diversified Commodity Strategy No K-1 ETF,NASDAQ,us_equity,active,True,True,True,True,True
PDD,PDD Holdings Inc. American Depositary Shares,NASDAQ,us_equity,active,True,True,True,True,True
PDFS,"PDF Solutions, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PDLB,"Ponce Financial Group, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PDP,Invesco Exchange-Traded Fund Trust Invesco Dorsey Wright Momentum ETF,NASDAQ,us_equity,active,True,True,True,True,True
PEBK,"Peoples Bancorp of North Carolina, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PEBO,Peoples Bancorp Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PECO,"Phillips Edison & Company, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PEGA,Pegasystems Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PENG,"Penguin Solutions, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PENN,"PENN Entertainment, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PEP,"PepsiCo, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PERI,Perion Network Ltd. Ordinary Shares,NASDAQ,us_equity,active,True,True,True,True,True
PETS,"PetMed Express, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PETZ,"TDH Holdings, Inc. Common Shares",NASDAQ,us_equity,active,True,True,True,True,True
PEY,Invesco Exchange-Traded Fund Trust Invesco High Yield Equity Dividend Achievers ETF,NASDAQ,us_equity,active,True,True,True,True,True
PFBC,Preferred Bank Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PFF,iShares Trust iShares Preferred and Income Securities ETF,NASDAQ,us_equity,active,True,True,True,True,True
PFG,Principal Financial Group Inc Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PFIS,Peoples Financial Services Corp. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PGC,Peapack-Gladstone Financial Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PGJ,Invesco Exchange-Traded Fund Trust Invesco Golden Dragon China ETF,NASDAQ,us_equity,active,True,True,True,True,True
PGNY,"Progyny, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PHAT,"Phathom Pharmaceuticals, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PHVS,Pharvaris N.V. Ordinary Shares,NASDAQ,us_equity,active,True,True,True,True,True
PI,"Impinj, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PINC,"Premier, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PKOH,Park-Ohio Holdings Corp. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PLAB,"Photronics, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PLAY,"Dave & Buster's Entertainment, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PLMR,"Palomar Holdings, Inc. Common stock",NASDAQ,us_equity,active,True,True,True,True,True
PLPC,Preformed Line Products Company Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PLRX,"Pliant Therapeutics, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PLTK,Playtika Holding Corp. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PLTR,Palantir Technologies Inc. Class A Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PLUG,"Plug Power, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PLUS,ePlus inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PLXS,Plexus Corp. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PMTS,CPI Card Group Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PMVP,"PMV Pharmaceuticals, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PNFP,"Pinnacle Financial Partners, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PNQI,Invesco Exchange-Traded Fund Trust Invesco Nasdaq Internet ETF,NASDAQ,us_equity,active,True,True,True,True,True
PNTG,"The Pennant Group, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PODD,Insulet Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PONY,Pony AI Inc. American Depositary Shares,NASDAQ,us_equity,active,True,True,True,True,True
POOL,Pool Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
POWI,"Power Integrations, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
POWL,"Powell Industries, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
POWW,Outdoor Holding Company Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PPC,Pilgrim's Pride Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PPTA,Perpetua Resources Corp. Common Shares,NASDAQ,us_equity,active,True,True,True,True,True
PRAA,"PRA Group, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PRAX,"Praxis Precision Medicines, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PRCH,"Porch Group, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PRCT,PROCEPT BioRobotics Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PRDO,Perdoceo Education Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PRFZ,Invesco Exchange-Traded Fund Trust Invesco RAFI US 1500 Small-Mid ETF,NASDAQ,us_equity,active,True,True,True,True,True
PRGS,Progress Software Corporation Common Stock (DE),NASDAQ,us_equity,active,True,True,True,True,True
PRLD,Prelude Therapeutics Incorporated Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PRME,"Prime Medicine, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PRTA,Prothena Corporation plc Ordinary Shares,NASDAQ,us_equity,active,True,True,True,True,True
PRTH,"Priority Technology Holdings, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PRVA,"Privia Health Group, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PSCE,Invesco Exchange-Traded Fund Trust II Invesco S&P SmallCap Energy ETF,NASDAQ,us_equity,active,True,True,True,True,True
PSCH,Invesco Exchange-Traded Fund Trust II Invesco S&P SmallCap Health Care ETF,NASDAQ,us_equity,active,True,True,True,True,True
PSCT,Invesco Exchange-Traded Fund Trust II Invesco S&P SmallCap Information Technology ETF,NASDAQ,us_equity,active,True,True,True,True,True
PSIX,"Power Solutions International, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PSKY,Paramount Skydance Corporation Class B Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PSMT,"PriceSmart, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PSNL,"Personalis, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PTC,PTC Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PTCT,"PTC Therapeutics, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PTEN,"Patterson-UTI Energy, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PTF,Invesco Exchange-Traded Fund Trust Invesco Dorsey Wright Technology Momentum ETF,NASDAQ,us_equity,active,True,True,True,True,True
PTGX,"Protagonist Therapeutics, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PTH,Invesco Exchange-Traded Fund Trust Invesco Dorsey Wright Healthcare Momentum ETF,NASDAQ,us_equity,active,True,True,True,True,True
PTLO,Portillo's Inc. Class A Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PTNQ,Pacer Funds Trust Pacer Trendpilot 100 ETF,NASDAQ,us_equity,active,True,True,True,True,True
PTON,"Peloton Interactive, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PUBM,"PubMatic, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PWP,Perella Weinberg Partners Class A Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
PYPL,"PayPal Holdings, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
PZZA,"Papa John's International, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
QCOM,QUALCOMM Incorporated Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
QCRH,"QCR Holdings, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
QDEL,QuidelOrtho Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
QFIN,"Qfin Holdings, Inc. American Depositary Shares",NASDAQ,us_equity,active,True,True,True,True,True
QLYS,"Qualys, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
QMOM,EA Series Trust Alpha Architect U.S. Quantitative Momentum ETF,NASDAQ,us_equity,active,True,True,True,True,True
QNST,"QuinStreet, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
QQQ,"Invesco QQQ Trust, Series 1",NASDAQ,us_equity,active,True,True,True,True,True
QQQI,NEOS ETF Trust NEOS Nasdaq 100 High Income ETF,NASDAQ,us_equity,active,True,True,True,True,True
QQQJ,Invesco Exchange-Traded Fund Trust II Invesco NASDAQ Next Gen 100 ETF,NASDAQ,us_equity,active,True,True,True,True,True
QQQM,Invesco Exchange-Traded Fund Trust II Invesco NASDAQ 100 ETF,NASDAQ,us_equity,active,True,True,True,True,True
QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund Shares of Beneficial Interest,NASDAQ,us_equity,active,True,True,True,True,True
QQQY,Tidal Trust II Defiance Nasdaq 100 Enhanced Options & 0DTE Income ETF,NASDAQ,us_equity,active,True,True,True,True,True
QRHC,Quest Resource Holding Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
QRVO,"Qorvo, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
QSI,Quantum-Si Incorporated Class A Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
QTEC,First Trust NASDAQ-100-Technology Sector Index Fund,NASDAQ,us_equity,active,True,True,True,True,True
QTRX,Quanterix Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
QTUM,Defiance Quantum ETF,NASDAQ,us_equity,active,True,True,True,True,True
QUBT,Quantum Computing Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
QURE,uniQure N.V. Ordinary Shares,NASDAQ,us_equity,active,True,True,True,True,True
QVAL,EA Series Trust Alpha Architect U.S. Quantitative Value ETF,NASDAQ,us_equity,active,True,True,True,True,True
QYLD,Global X Funds Global X NASDAQ-100 Covered Call ETF,NASDAQ,us_equity,active,True,True,True,True,True
QYLG,Global X Funds Global X Nasdaq 100 Covered Call & Growth ETF,NASDAQ,us_equity,active,True,True,True,True,True
RAPP,"Rapport Therapeutics, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
RARE,Ultragenyx Pharmaceutical Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
RBB,RBB Bancorp Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
RBBN,Ribbon Communications Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
RBCAA,"Republic Bancorp, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
RCKT,"Rocket Pharmaceuticals, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
RCKY,"Rocky Brands, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
RDNT,"RadNet, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
RDNW,"RideNow Group, Inc. Class B Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
RDVT,"Red Violet, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
RDVY,First Trust Rising Dividend Achievers ETF,NASDAQ,us_equity,active,True,True,True,True,True
RDWR,Radware Ltd. Ordinary Shares,NASDAQ,us_equity,active,True,True,True,True,True
REAL,"The RealReal, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
REAX,"The Real Brokerage, Inc. Common Shares",NASDAQ,us_equity,active,True,True,True,True,True
REFI,"Chicago Atlantic Real Estate Finance, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
REFR,Research Frontiers Incorporated Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
REG,Regency Centers Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
REGN,"Regeneron Pharmaceuticals, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
RELY,"Remitly Global, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
REPL,"Replimune Group, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
REYN,Reynolds Consumer Products Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
RGEN,Repligen Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
RGLD,"Royal Gold, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
RGNX,REGENXBIO Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
RGP,"Resources Connection, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
RGTI,"Rigetti Computing, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
RICK,"RCI Hospitality Holdings, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
RIGL,"Rigel Pharmaceuticals, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
RING,iShares MSCI Global Gold Miners Fund,NASDAQ,us_equity,active,True,True,True,True,True
RIOT,"Riot Platforms, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
